customer_id,order_date,order_id,order_total,product_id,quantity,address,city,email,first_name,last_name,phone_number,state,zip_code,product_description,product_name,product_price
509e3bb9-6c72-47ae-a2fa-220867c4f0e5,2024-06-29,57d3f080-bbb0-4595-b3a3-e88a03a804db,2710.1,102fa51a-addd-4673-8bf7-42cef60102fc,5,460 Murphy Key Suite 199,South Ronaldfort,kathleenmurphy@example.net,Caroline,Smith,(368)292-6171,NV,12497,Yet dog according just receive may speak.,Best-of-breed Grow Camera,302.38
509e3bb9-6c72-47ae-a2fa-220867c4f0e5,2024-06-29,57d3f080-bbb0-4595-b3a3-e88a03a804db,2710.1,4cfb8032-aa17-4b66-b500-92c3c9172ce6,3,460 Murphy Key Suite 199,South Ronaldfort,kathleenmurphy@example.net,Caroline,Smith,(368)292-6171,NV,12497,To also church student six subject win.,Impactful Cultivate Smartwatch,317.9
509e3bb9-6c72-47ae-a2fa-220867c4f0e5,2024-06-29,57d3f080-bbb0-4595-b3a3-e88a03a804db,2710.1,edee2ff1-f50b-4895-9a0e-39365bf09746,2,460 Murphy Key Suite 199,South Ronaldfort,kathleenmurphy@example.net,Caroline,Smith,(368)292-6171,NV,12497,Stock edge three much attack.,Extensible Maximize Smartwatch,122.25
fcb8e5a8-af38-4921-bbec-d9c377f4cbb8,2024-06-29,7dff8505-67b3-4108-8ebe-fa823bd387de,5055.21,102fa51a-addd-4673-8bf7-42cef60102fc,2,680 Amy Mountain Apt. 618,Hallbury,pwilson@example.org,Patrick,Martin,001-945-362-5517x342,AS,48404,Yet dog according just receive may speak.,Best-of-breed Grow Camera,302.38
fcb8e5a8-af38-4921-bbec-d9c377f4cbb8,2024-06-29,7dff8505-67b3-4108-8ebe-fa823bd387de,5055.21,19c51b48-cbef-4aa9-a321-1c9b501a5437,5,680 Amy Mountain Apt. 618,Hallbury,pwilson@example.org,Patrick,Martin,001-945-362-5517x342,AS,48404,Whatever listen they.,Seamless Optimize Mouse,347.77
fcb8e5a8-af38-4921-bbec-d9c377f4cbb8,2024-06-29,7dff8505-67b3-4108-8ebe-fa823bd387de,5055.21,9847938f-3ffe-494b-8063-1cbc950522ef,5,680 Amy Mountain Apt. 618,Hallbury,pwilson@example.org,Patrick,Martin,001-945-362-5517x342,AS,48404,Blue arm rich generation live.,Plug-and-play Embrace Laptop,542.32
fcb8e5a8-af38-4921-bbec-d9c377f4cbb8,2024-06-29,a12f7931-dd60-4b05-bf43-b6d683ec6220,4028.21,19c51b48-cbef-4aa9-a321-1c9b501a5437,2,680 Amy Mountain Apt. 618,Hallbury,pwilson@example.org,Patrick,Martin,001-945-362-5517x342,AS,48404,Whatever listen they.,Seamless Optimize Mouse,347.77
fcb8e5a8-af38-4921-bbec-d9c377f4cbb8,2024-06-29,a12f7931-dd60-4b05-bf43-b6d683ec6220,4028.21,3b19d5af-eb48-485e-9a72-0ab6ddb6bdf8,3,680 Amy Mountain Apt. 618,Hallbury,pwilson@example.org,Patrick,Martin,001-945-362-5517x342,AS,48404,Until hear real ready.,Scalable Utilize Camera,744.36
fcb8e5a8-af38-4921-bbec-d9c377f4cbb8,2024-06-29,a12f7931-dd60-4b05-bf43-b6d683ec6220,4028.21,4cfb8032-aa17-4b66-b500-92c3c9172ce6,1,680 Amy Mountain Apt. 618,Hallbury,pwilson@example.org,Patrick,Martin,001-945-362-5517x342,AS,48404,To also church student six subject win.,Impactful Cultivate Smartwatch,317.9
fcb8e5a8-af38-4921-bbec-d9c377f4cbb8,2024-06-29,a12f7931-dd60-4b05-bf43-b6d683ec6220,4028.21,74409a7f-8256-4510-b9ab-84aac9562a61,3,680 Amy Mountain Apt. 618,Hallbury,pwilson@example.org,Patrick,Martin,001-945-362-5517x342,AS,48404,Apply look house heart time plan couple.,Bricks-and-clicks Visualize Camera,79.79
fcb8e5a8-af38-4921-bbec-d9c377f4cbb8,2024-06-29,a12f7931-dd60-4b05-bf43-b6d683ec6220,4028.21,9847938f-3ffe-494b-8063-1cbc950522ef,1,680 Amy Mountain Apt. 618,Hallbury,pwilson@example.org,Patrick,Martin,001-945-362-5517x342,AS,48404,Blue arm rich generation live.,Plug-and-play Embrace Laptop,542.32
a82afd09-ed59-4ed2-ae30-fa585fb781b8,2024-06-29,be13f7f6-018f-46b1-a1c1-19ea775fde3a,3588.69,3b19d5af-eb48-485e-9a72-0ab6ddb6bdf8,4,44818 Long Drive,Andrewsburgh,williamcopeland@example.org,Frank,Knox,001-226-945-3312x9237,PW,15086,Until hear real ready.,Scalable Utilize Camera,744.36
a82afd09-ed59-4ed2-ae30-fa585fb781b8,2024-06-29,be13f7f6-018f-46b1-a1c1-19ea775fde3a,3588.69,edee2ff1-f50b-4895-9a0e-39365bf09746,5,44818 Long Drive,Andrewsburgh,williamcopeland@example.org,Frank,Knox,001-226-945-3312x9237,PW,15086,Stock edge three much attack.,Extensible Maximize Smartwatch,122.25
994d9206-818f-4ae8-9d13-98aa0d5228cc,2024-06-29,a94a0e10-d9fa-46d3-92b1-d292264b9e3e,1638.53,102fa51a-addd-4673-8bf7-42cef60102fc,1,47914 Kelly Throughway,Kevinton,matthew25@example.org,Carol,Lopez,914.927.1356,VT,89706,Yet dog according just receive may speak.,Best-of-breed Grow Camera,302.38
994d9206-818f-4ae8-9d13-98aa0d5228cc,2024-06-29,a94a0e10-d9fa-46d3-92b1-d292264b9e3e,1638.53,2c4aa051-e2d4-499a-a940-37e48927b88e,5,47914 Kelly Throughway,Kevinton,matthew25@example.org,Carol,Lopez,914.927.1356,VT,89706,Listen explain strategy interesting notice onto.,Scalable Transition Printer,128.12
994d9206-818f-4ae8-9d13-98aa0d5228cc,2024-06-29,a94a0e10-d9fa-46d3-92b1-d292264b9e3e,1638.53,74409a7f-8256-4510-b9ab-84aac9562a61,1,47914 Kelly Throughway,Kevinton,matthew25@example.org,Carol,Lopez,914.927.1356,VT,89706,Apply look house heart time plan couple.,Bricks-and-clicks Visualize Camera,79.79
994d9206-818f-4ae8-9d13-98aa0d5228cc,2024-06-29,a94a0e10-d9fa-46d3-92b1-d292264b9e3e,1638.53,96cc6b3c-4058-4a59-aebb-c35522452fbb,4,47914 Kelly Throughway,Kevinton,matthew25@example.org,Carol,Lopez,914.927.1356,VT,89706,Process within such not.,Ubiquitous Deliver Mouse,153.94
674b0466-8237-4c87-8143-b2bd43df28eb,2024-06-29,6b27ecb4-1f81-4859-8f6c-c8370fd769e0,3252.75,19c51b48-cbef-4aa9-a321-1c9b501a5437,3,6994 Baldwin Island,Saundersfort,garciabryan@example.com,Benjamin,Robinson,599-964-1371,MI,45745,Whatever listen they.,Seamless Optimize Mouse,347.77
674b0466-8237-4c87-8143-b2bd43df28eb,2024-06-29,6b27ecb4-1f81-4859-8f6c-c8370fd769e0,3252.75,4cfb8032-aa17-4b66-b500-92c3c9172ce6,2,6994 Baldwin Island,Saundersfort,garciabryan@example.com,Benjamin,Robinson,599-964-1371,MI,45745,To also church student six subject win.,Impactful Cultivate Smartwatch,317.9
674b0466-8237-4c87-8143-b2bd43df28eb,2024-06-29,6b27ecb4-1f81-4859-8f6c-c8370fd769e0,3252.75,9847938f-3ffe-494b-8063-1cbc950522ef,2,6994 Baldwin Island,Saundersfort,garciabryan@example.com,Benjamin,Robinson,599-964-1371,MI,45745,Blue arm rich generation live.,Plug-and-play Embrace Laptop,542.32
674b0466-8237-4c87-8143-b2bd43df28eb,2024-06-29,6b27ecb4-1f81-4859-8f6c-c8370fd769e0,3252.75,edee2ff1-f50b-4895-9a0e-39365bf09746,4,6994 Baldwin Island,Saundersfort,garciabryan@example.com,Benjamin,Robinson,599-964-1371,MI,45745,Stock edge three much attack.,Extensible Maximize Smartwatch,122.25
7b38fc5a-2038-4fd5-a11a-afcbf5f2708c,2024-06-29,8f64e362-2cd3-4897-a2bc-9e830b6727d8,159.58,74409a7f-8256-4510-b9ab-84aac9562a61,2,11229 Sheila Park,Danielfort,perezsteven@example.com,Andrew,Mendoza,001-493-213-5870x9141,NM,56733,Apply look house heart time plan couple.,Bricks-and-clicks Visualize Camera,79.79
528e17d7-fc4c-4874-9168-2bda73d6d3ba,2024-06-29,783985fe-b794-4193-bb4b-c311051aa98f,877.64,2c4aa051-e2d4-499a-a940-37e48927b88e,2,2253 Nichols Road,East Jennifermouth,mooreandre@example.com,Jennifer,Jones,728-875-0891,OH,93024,Listen explain strategy interesting notice onto.,Scalable Transition Printer,128.12
528e17d7-fc4c-4874-9168-2bda73d6d3ba,2024-06-29,783985fe-b794-4193-bb4b-c311051aa98f,877.64,74409a7f-8256-4510-b9ab-84aac9562a61,2,2253 Nichols Road,East Jennifermouth,mooreandre@example.com,Jennifer,Jones,728-875-0891,OH,93024,Apply look house heart time plan couple.,Bricks-and-clicks Visualize Camera,79.79
528e17d7-fc4c-4874-9168-2bda73d6d3ba,2024-06-29,783985fe-b794-4193-bb4b-c311051aa98f,877.64,96cc6b3c-4058-4a59-aebb-c35522452fbb,3,2253 Nichols Road,East Jennifermouth,mooreandre@example.com,Jennifer,Jones,728-875-0891,OH,93024,Process within such not.,Ubiquitous Deliver Mouse,153.94
971c2745-2ed1-4771-a984-30d545804a7b,2024-06-29,60906764-644c-4c8d-b286-10d263a058ec,4566.94,3b19d5af-eb48-485e-9a72-0ab6ddb6bdf8,4,6655 Hayden Squares Apt. 142,New Joshuafort,dunnchristopher@example.org,Barbara,James,+1-822-726-6441x418,AR,98173,Until hear real ready.,Scalable Utilize Camera,744.36
971c2745-2ed1-4771-a984-30d545804a7b,2024-06-29,60906764-644c-4c8d-b286-10d263a058ec,4566.94,4cfb8032-aa17-4b66-b500-92c3c9172ce6,5,6655 Hayden Squares Apt. 142,New Joshuafort,dunnchristopher@example.org,Barbara,James,+1-822-726-6441x418,AR,98173,To also church student six subject win.,Impactful Cultivate Smartwatch,317.9
